SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate,SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,ProductID,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,rowguid,ModifiedDate
43675,143,5069-4470-BE,2,738,1,"178,5808","0,00",357.1616,7BE016FC-8CF7-4C1E-B6FB-EC394CE3C7BD,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",738,"LL Road Frame - Black, 52",FR-R38B-52,1,1,Black,500,375,"204,6251","337,22",52,"CM ","LB ",2.40,1,"R ","L ","U ",14,9,"2011-05-31 00:00:00.000",NULL,NULL,18FC5D72-A012-4DC7-BB35-0D01A84D0219,"2014-02-08 10:01:36.827"
43675,144,5069-4470-BE,1,708,1,"20,1865","0,00",20.1865,CB747BFE-926F-4B38-8C41-513D06697B76,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",708,"Sport-100 Helmet, Black",HL-U509,0,1,Black,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,A25A44FB-C2DE-4268-958F-110B8D7621E2,"2014-02-08 10:01:36.827"
43675,145,5069-4470-BE,2,762,1,"419,4589","0,00",838.9178,A57CED82-D45A-4111-8AB6-6E7E8434F422,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",762,"Road-650 Red, 44",BK-R50R-44,1,1,Red,100,75,"486,7066","782,99",44,"CM ","LB ",18.77,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,F247AAAE-12E3-4048-A37B-CCE4A8999E81,"2014-02-08 10:01:36.827"
43675,146,5069-4470-BE,2,758,1,"874,794","0,00",1749.588,F7F26129-64F3-44D8-838B-C05CD2072625,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",758,"Road-450 Red, 52",BK-R68R-52,1,1,Red,100,75,"884,7083","1457,99",52,"CM ","LB ",17.42,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,040A4B7D-4060-4507-AA92-7508B434797E,"2014-02-08 10:01:36.827"
43675,147,5069-4470-BE,2,712,1,"5,1865","0,00",10.373,848D1513-DA43-403E-A44E-689243AE72E0,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827"
43675,148,5069-4470-BE,1,754,1,"874,794","0,00",874.794,A674F133-2554-43A8-925D-551A1A077DA9,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",754,"Road-450 Red, 58",BK-R68R-58,1,1,Red,100,75,"884,7083","1457,99",58,"CM ","LB ",17.79,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,40D5EFFA-C0C4-479F-AF66-5F1BF8ED3BFB,"2014-02-08 10:01:36.827"
43675,149,5069-4470-BE,3,715,1,"28,8404","0,00",86.5212,08ED740B-4F35-4666-BDF5-40F55A10F75B,"2011-05-31 00:00:00.000",43675,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,"5716,3102","546,8759","170,8987","6434,0848",NULL,9F2CF0EE-F2B8-44D4-897D-7641F4FBD649,"2011-06-07 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827"
43676,150,11BA-4D19-B7,2,776,1,"2024,994","0,00",4049.988,95F26303-015E-4965-BA70-08755928F169,"2011-05-31 00:00:00.000",43676,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,"14203,458","1363,266","426,0206","15992,7446",NULL,28C73732-D2FD-4F0D-A9A8-0E53595235F6,"2011-06-07 00:00:00.000",776,"Mountain-100 Black, 42",BK-M82B-42,1,1,Black,100,75,"1898,0944","3374,99",42,"CM ","LB ",20.77,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,02935111-A546-4C6D-941F-BE12D42C158E,"2014-02-08 10:01:36.827"
43676,151,11BA-4D19-B7,2,778,1,"2024,994","0,00",4049.988,FC88B691-B298-4E79-8DB7-9237C3740899,"2011-05-31 00:00:00.000",43676,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,"14203,458","1363,266","426,0206","15992,7446",NULL,28C73732-D2FD-4F0D-A9A8-0E53595235F6,"2011-06-07 00:00:00.000",778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,"1898,0944","3374,99",48,"CM ","LB ",21.42,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,"2014-02-08 10:01:36.827"
43676,152,11BA-4D19-B7,1,710,1,"5,70","0,00",5.7,FD6828E3-D826-4A94-AA38-D335F8477C21,"2011-05-31 00:00:00.000",43676,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,"14203,458","1363,266","426,0206","15992,7446",NULL,28C73732-D2FD-4F0D-A9A8-0E53595235F6,"2011-06-07 00:00:00.000",710,"Mountain Bike Socks, L",SO-B909-L,0,1,White,4,3,"3,3963","9,50",L,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,161C035E-21B3-4E14-8E44-AF508F35D80A,"2014-02-08 10:01:36.827"
43676,153,11BA-4D19-B7,3,775,1,"2024,994","0,00",6074.982,C1CA1727-C82A-487C-B045-49A3C86B90AA,"2011-05-31 00:00:00.000",43676,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,"14203,458","1363,266","426,0206","15992,7446",NULL,28C73732-D2FD-4F0D-A9A8-0E53595235F6,"2011-06-07 00:00:00.000",775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,"1898,0944","3374,99",38,"CM ","LB ",20.35,4,"M ","H ","U ",1,19,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,"2014-02-08 10:01:36.827"
43676,154,11BA-4D19-B7,4,709,1,"5,70","0,00",22.8,0B8AF7E6-0A3B-4647-AA80-943059F6323C,"2011-05-31 00:00:00.000",43676,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,"14203,458","1363,266","426,0206","15992,7446",NULL,28C73732-D2FD-4F0D-A9A8-0E53595235F6,"2011-06-07 00:00:00.000",709,"Mountain Bike Socks, M",SO-B909-M,0,1,White,4,3,"3,3963","9,50",M,NULL,NULL,NULL,0,"M ",NULL,"U ",23,18,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,18F95F47-1540-4E02-8F1F-CC1BCB6828D0,"2014-02-08 10:01:36.827"
43677,155,8E3A-4564-99,3,715,1,"28,8404","0,00",86.5212,95C0DA8C-02D3-43BC-B1D8-2F4ABA311F4E,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,0,1,Multi,4,3,"38,4923","49,99",L,NULL,NULL,NULL,0,"S ",NULL,"U ",21,11,"2011-05-31 00:00:00.000",NULL,NULL,34CF5EF5-C077-4EA0-914A-084814D5CBD5,"2014-02-08 10:01:36.827"
43677,156,8E3A-4564-99,1,753,1,"2146,962","0,00",2146.962,58401596-2F02-49AD-9396-0E3029A85916,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",753,"Road-150 Red, 56",BK-R93R-56,1,1,Red,100,75,"2171,2942","3578,27",56,"CM ","LB ",14.68,4,"R ","H ","U ",2,25,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,30819B88-F0D3-4E7A-8105-19F6FAC2CEFB,"2014-02-08 10:01:36.827"
43677,157,8E3A-4564-99,1,758,1,"874,794","0,00",874.794,BA0904A3-12D4-4624-8DB1-175BEF162CDB,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",758,"Road-450 Red, 52",BK-R68R-52,1,1,Red,100,75,"884,7083","1457,99",52,"CM ","LB ",17.42,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,040A4B7D-4060-4507-AA92-7508B434797E,"2014-02-08 10:01:36.827"
43677,158,8E3A-4564-99,1,770,1,"419,4589","0,00",419.4589,EDB27438-6A31-4305-B518-025286423736,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",770,"Road-650 Black, 52",BK-R50B-52,1,1,Black,100,75,"486,7066","782,99",52,"CM ","LB ",19.42,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,136E2865-E0DA-4624-963A-31349279AB1A,"2014-02-08 10:01:36.827"
43677,159,8E3A-4564-99,2,708,1,"20,1865","0,00",40.373,A415FA0D-0ED3-42FB-9748-634D849C225D,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",708,"Sport-100 Helmet, Black",HL-U509,0,1,Black,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,A25A44FB-C2DE-4268-958F-110B8D7621E2,"2014-02-08 10:01:36.827"
43677,160,8E3A-4564-99,4,760,1,"419,4589","0,00",1677.8356,78E46982-36A1-40E9-9CC9-BDCFC70331CE,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,664867E5-4AB3-4783-96F9-42EFDE92F49B,"2014-02-08 10:01:36.827"
43677,161,8E3A-4564-99,2,765,1,"419,4589","0,00",838.9178,1A09403C-906A-4983-BC06-2F7EA446B979,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",765,"Road-650 Black, 58",BK-R50B-58,1,1,Black,100,75,"486,7066","782,99",58,"CM ","LB ",19.79,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,74645B12-3CE9-49A6-BD96-2CD814B37420,"2014-02-08 10:01:36.827"
43677,162,8E3A-4564-99,1,763,1,"419,4589","0,00",419.4589,8B1F1A3A-F984-4335-BD39-65E4D221109B,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",763,"Road-650 Red, 48",BK-R50R-48,1,1,Red,100,75,"486,7066","782,99",48,"CM ","LB ",19.13,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,3DA5FA6E-9E0F-4896-AC10-948C27F4EB79,"2014-02-08 10:01:36.827"
43677,163,8E3A-4564-99,5,712,1,"5,1865","0,00",25.9325,B47395E9-3033-48D6-9915-F7E8831C81A5,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827"
43677,164,8E3A-4564-99,1,707,1,"20,1865","0,00",20.1865,BBD4B811-9A75-4E74-A514-37B5D381A632,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",707,"Sport-100 Helmet, Red",HL-U509-R,0,1,Red,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,2E1EF41A-C08A-4FF6-8ADA-BDE58B64A712,"2014-02-08 10:01:36.827"
43677,165,8E3A-4564-99,1,754,1,"874,794","0,00",874.794,26BA33D4-048C-482A-A88F-22F9416ABF28,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",754,"Road-450 Red, 58",BK-R68R-58,1,1,Red,100,75,"884,7083","1457,99",58,"CM ","LB ",17.79,4,"R ","M ","U ",2,28,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,40D5EFFA-C0C4-479F-AF66-5F1BF8ED3BFB,"2014-02-08 10:01:36.827"
43677,166,8E3A-4564-99,2,729,1,"183,9382","0,00",367.8764,8A03105C-B8E7-42F6-BB0D-548D63448237,"2011-05-31 00:00:00.000",43677,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,"7793,1108","747,1011","233,4691","8773,681",NULL,95FAAF28-6495-40B0-9789-466B195F2F96,"2011-06-07 00:00:00.000",729,"LL Road Frame - Red, 60",FR-R38R-60,1,1,Red,500,375,"187,1571","337,22",60,"CM ","LB ",2.48,1,"R ","L ","U ",14,9,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,1784BB14-D1F5-4B24-92DA-9127AD179302,"2014-02-08 10:01:36.827"
43678,167,FBD8-4CE4-8B,1,760,1,"419,4589","0,00",419.4589,DF2C294E-A488-445A-9F6C-E7DAEC39FF2A,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",760,"Road-650 Red, 60",BK-R50R-60,1,1,Red,100,75,"486,7066","782,99",60,"CM ","LB ",19.90,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,664867E5-4AB3-4783-96F9-42EFDE92F49B,"2014-02-08 10:01:36.827"
43678,168,FBD8-4CE4-8B,2,738,1,"178,5808","0,00",357.1616,4BD4DAD2-921F-4948-9732-B052B0296AA6,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",738,"LL Road Frame - Black, 52",FR-R38B-52,1,1,Black,500,375,"204,6251","337,22",52,"CM ","LB ",2.40,1,"R ","L ","U ",14,9,"2011-05-31 00:00:00.000",NULL,NULL,18FC5D72-A012-4DC7-BB35-0D01A84D0219,"2014-02-08 10:01:36.827"
43678,169,FBD8-4CE4-8B,1,765,1,"419,4589","0,00",419.4589,FF26342B-D08E-4597-B38A-8BAD5E6FD8F4,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",765,"Road-650 Black, 58",BK-R50B-58,1,1,Black,100,75,"486,7066","782,99",58,"CM ","LB ",19.79,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,74645B12-3CE9-49A6-BD96-2CD814B37420,"2014-02-08 10:01:36.827"
43678,170,FBD8-4CE4-8B,2,732,1,"356,898","0,00",713.796,3F3663AD-9896-4F7C-A894-66B88A814FB8,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",732,"ML Road Frame - Red, 48",FR-R72R-48,1,1,Red,500,375,"352,1394","594,83",48,"CM ","LB ",2.26,1,"R ","M ","U ",14,16,"2011-05-31 00:00:00.000","2012-05-29 00:00:00.000",NULL,B673189C-C042-413B-8194-73BC44B0492C,"2014-02-08 10:01:36.827"
43678,171,FBD8-4CE4-8B,3,762,1,"419,4589","0,00",1258.3767,EB3B01CF-3994-47F6-9CC6-1C1E5A108713,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",762,"Road-650 Red, 44",BK-R50R-44,1,1,Red,100,75,"486,7066","782,99",44,"CM ","LB ",18.77,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,F247AAAE-12E3-4048-A37B-CCE4A8999E81,"2014-02-08 10:01:36.827"
43678,172,FBD8-4CE4-8B,2,761,1,"419,4589","0,00",838.9178,0CF44A8C-4FD3-42E5-8A33-5C0F277E6F3D,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",761,"Road-650 Red, 62",BK-R50R-62,1,1,Red,100,75,"486,7066","782,99",62,"CM ","LB ",20.00,4,"R ","L ","U ",2,30,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,1DA14E09-6D71-4E2A-9EE9-1BDFDFD8A109,"2014-02-08 10:01:36.827"
43678,173,FBD8-4CE4-8B,3,712,1,"5,1865","0,00",15.5595,83D229DC-F929-4EDE-A995-18BC2EE28837,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",712,"AWC Logo Cap",CA-1098,0,1,Multi,4,3,"6,9223","8,99",NULL,NULL,NULL,NULL,0,"S ",NULL,"U ",19,2,"2011-05-31 00:00:00.000",NULL,NULL,B9EDE243-A6F4-4629-B1D4-FFE1AEDC6DE7,"2014-02-08 10:01:36.827"
43678,174,FBD8-4CE4-8B,4,708,1,"20,1865","0,00",80.746,82E7AEA7-B1D2-41FE-9D9F-C58317880C0B,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",708,"Sport-100 Helmet, Black",HL-U509,0,1,Black,4,3,"13,0863","34,99",NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,31,33,"2011-05-31 00:00:00.000",NULL,NULL,A25A44FB-C2DE-4268-958F-110B8D7621E2,"2014-02-08 10:01:36.827"
43678,175,FBD8-4CE4-8B,2,729,1,"183,9382","0,00",367.8764,271F7B7F-5CDE-4A2B-A08A-9A9D19FA9B2C,"2011-05-31 00:00:00.000",43678,8,"2011-05-31 00:00:00.000","2011-06-12 00:00:00.000","2011-06-07 00:00:00.000",5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,"9799,9243","942,074","294,3981","11036,3964",NULL,7F4B7542-638E-41CA-98D0-93018FE4DF77,"2011-06-07 00:00:00.000",729,"LL Road Frame - Red, 60",FR-R38R-60,1,1,Red,500,375,"187,1571","337,22",60,"CM ","LB ",2.48,1,"R ","L ","U ",14,9,"2011-05-31 00:00:00.000","2013-05-29 00:00:00.000",NULL,1784BB14-D1F5-4B24-92DA-9127AD179302,"2014-02-08 10:01:36.827"
